site_id,pais,tipo,pareado_com,nome,operadora,lat,lon,buffer_km,ano,ano_inicio_obra,fonte_data_obra,ano_relativo_ao_inicio_obra,fase,dist_tratamento_controle_km,instrumento,resolucao_m,pixels_validos,area_ha_vegetacao_densa,area_ha_vegetacao_rala,area_ha_solo_exposto_obras,area_ha_construida_urbana,area_ha_agua,prop_vegetacao_densa,prop_vegetacao_rala,prop_solo_exposto_obras,prop_construida_urbana,prop_agua,municipio,uf,codigo_ibge,n_predios_no_campus,lst_media_celsius,populacao,populacao_buffer_5km,pib_mil_reais,tier,regiao,bioma,qualidade_par,l1_rf
us-0322,EUA,tratamento,,QTS,Quality Technology Services,39.73181,-104.71036,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,252829,131.2,5775.8,1483.72,2692.6,29.84,0.012973,0.571117,0.146712,0.266247,0.002951,Arapahoe,CO,08005,2,22.0788,,10623,,,West,Campos temperados,ruim,0.338676
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,249586,5871.08,254.56,6.16,3818.04,33.6,0.588082,0.025498,0.000617,0.382437,0.003366,Fairfax,VA,51059,0,20.1028,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,249586,6283.4,203.84,7.2,3454.04,34.96,0.629382,0.020418,0.000721,0.345977,0.003502,Fairfax,VA,51059,0,21.0138,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,249585,5674.72,269.44,6.52,3998.2,34.52,0.568416,0.026989,0.000653,0.400485,0.003458,Fairfax,VA,51059,0,19.347,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,249585,6029.16,256.0,10.96,3656.92,30.36,0.603919,0.025643,0.001098,0.3663,0.003041,Fairfax,VA,51059,0,20.5115,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,249584,5631.56,279.4,7.08,4032.84,32.48,0.564095,0.027987,0.000709,0.403956,0.003253,Fairfax,VA,51059,0,20.8533,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,249586,5653.04,261.08,9.24,4027.04,33.04,0.566242,0.026151,0.000926,0.403372,0.003309,Fairfax,VA,51059,0,21.1825,,88302,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0347,EUA,controle,us-0347,,,38.827477,-77.378194,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,249586,5526.68,258.6,20.04,4143.04,35.08,0.553585,0.025903,0.002007,0.414991,0.003514,Fairfax,VA,51059,0,19.899,,88302,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,249350,3241.36,926.96,102.84,5593.2,109.64,0.324981,0.092938,0.010311,0.560778,0.010993,Prince William,VA,51153,52,21.5468,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,249350,3357.4,881.92,122.68,5498.52,113.48,0.336615,0.088422,0.0123,0.551285,0.011378,Prince William,VA,51153,52,22.2541,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,249350,3066.64,862.32,130.72,5792.04,122.28,0.307463,0.086457,0.013106,0.580714,0.01226,Prince William,VA,51153,52,20.8589,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,249350,3071.96,768.64,126.0,5885.36,122.04,0.307997,0.077064,0.012633,0.59007,0.012236,Prince William,VA,51153,52,21.7161,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,249350,2939.68,719.76,139.08,6065.48,110.0,0.294734,0.072164,0.013944,0.608129,0.011029,Prince William,VA,51153,52,22.2522,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,249350,2782.52,690.08,121.08,6264.28,116.04,0.278977,0.069188,0.01214,0.628061,0.011634,Prince William,VA,51153,52,22.7561,,95614,,,South,Floresta temperada decídua,ruim,0.544547
us-0347,EUA,tratamento,,Amazon IAD11,Amazon Web Services,38.760123,-77.528155,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,249350,2705.64,624.52,122.28,6404.68,116.88,0.271269,0.062615,0.01226,0.642138,0.011718,Prince William,VA,51153,52,21.4277,,95614,,,South,Floresta temperada decídua,ruim,0.544547
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,233806,6692.08,1888.44,1.48,564.56,205.68,0.715559,0.201924,0.000158,0.060366,0.021993,Walton,GA,13297,0,21.4041,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,233805,6642.84,1896.84,11.04,603.44,198.04,0.710297,0.202823,0.00118,0.064524,0.021176,Walton,GA,13297,0,22.6915,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,233805,6733.56,1774.64,11.08,619.64,213.28,0.719997,0.189756,0.001185,0.066256,0.022805,Walton,GA,13297,0,21.3008,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,233805,6680.72,1795.8,5.08,652.72,217.88,0.714347,0.192019,0.000543,0.069793,0.023297,Walton,GA,13297,0,21.5874,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,233805,6555.6,1848.32,15.0,709.24,224.04,0.700969,0.197635,0.001604,0.075837,0.023956,Walton,GA,13297,0,20.9474,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,233806,6621.6,1832.08,3.68,678.56,216.32,0.708023,0.195897,0.000393,0.072556,0.02313,Walton,GA,13297,0,20.8857,,4916,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0358,EUA,controle,us-0358,,,33.734898,-83.699413,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,233805,6655.84,1809.48,6.92,666.56,213.4,0.711687,0.193482,0.00074,0.071273,0.022818,Walton,GA,13297,0,20.7043,,4916,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,233439,6972.36,1808.44,59.56,435.48,61.72,0.7467,0.193674,0.006379,0.046637,0.00661,Newton,GA,13217,4,21.6476,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,233440,6923.92,1812.6,69.56,472.84,58.68,0.74151,0.194118,0.007449,0.050638,0.006284,Newton,GA,13217,4,22.7905,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,233440,6956.28,1776.88,47.52,489.08,67.84,0.744975,0.190293,0.005089,0.052377,0.007265,Newton,GA,13217,4,21.5187,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,233440,6912.96,1804.28,31.68,524.08,64.6,0.740336,0.193227,0.003393,0.056126,0.006918,Newton,GA,13217,4,21.6368,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,233440,6725.44,1821.88,126.48,584.92,78.88,0.720254,0.195112,0.013545,0.062641,0.008448,Newton,GA,13217,4,21.1847,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,233440,6687.88,1727.92,261.44,589.8,70.56,0.716231,0.18505,0.027999,0.063164,0.007557,Newton,GA,13217,4,21.0791,,3530,,,South,Floresta temperada decídua,bom,0.069151
us-0358,EUA,tratamento,,Meta Stanton Springs Data Center,Meta,33.6,-83.699413,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,233438,6764.8,1708.6,168.04,616.32,79.76,0.724475,0.182982,0.017996,0.066005,0.008542,Newton,GA,13217,4,21.2625,,3530,,,South,Floresta temperada decídua,bom,0.069151
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,242018,5877.72,3136.52,1.04,630.48,34.96,0.607157,0.323997,0.000107,0.065127,0.003611,Sumner,TN,47165,0,20.4122,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,242020,6615.76,2645.76,0.0,395.48,23.8,0.68339,0.2733,0.0,0.040852,0.002458,Sumner,TN,47165,0,20.5992,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,242019,6405.04,2785.92,0.04,462.52,27.24,0.661626,0.287779,4e-06,0.047777,0.002814,Sumner,TN,47165,0,19.7896,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,242019,6172.76,2897.04,0.2,582.52,28.24,0.637632,0.299257,2.1e-05,0.060173,0.002917,Sumner,TN,47165,0,19.7769,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,242018,6212.08,2818.24,0.04,621.0,29.36,0.641696,0.291119,4e-06,0.064148,0.003033,Sumner,TN,47165,0,19.8785,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,242018,6276.52,2719.32,0.04,657.88,26.96,0.648353,0.280901,4e-06,0.067958,0.002785,Sumner,TN,47165,0,19.8918,,2884,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0391,EUA,controle,us-0391,,,36.544356,-86.368476,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,242018,6522.72,2526.08,0.0,608.52,23.4,0.673785,0.260939,0.0,0.062859,0.002417,Sumner,TN,47165,0,19.049,,2884,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,241598,3083.12,4778.24,1.2,1582.6,218.76,0.319034,0.494441,0.000124,0.163764,0.022637,Sumner,TN,47165,4,21.6946,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,241598,3417.0,4585.36,2.6,1460.36,198.6,0.353583,0.474482,0.000269,0.151115,0.020551,Sumner,TN,47165,4,21.7156,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,241598,3229.92,4656.04,4.32,1556.52,217.12,0.334225,0.481796,0.000447,0.161065,0.022467,Sumner,TN,47165,4,20.9094,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,241597,3041.56,4534.16,28.72,1838.2,221.24,0.314735,0.469186,0.002972,0.190213,0.022893,Sumner,TN,47165,4,21.6518,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,241597,2683.12,4708.04,29.16,2015.8,227.76,0.277644,0.487179,0.003017,0.208591,0.023568,Sumner,TN,47165,4,21.8306,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,241599,3120.32,4381.8,24.28,1930.64,206.92,0.322882,0.453417,0.002512,0.199777,0.021412,Sumner,TN,47165,4,21.4156,,6543,,,South,Floresta temperada decídua,ruim,0.630221
us-0391,EUA,tratamento,,Gallatin Data Center,Meta,36.409458,-86.368476,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,241597,3321.32,4217.44,28.84,1893.8,202.48,0.343684,0.436413,0.002984,0.195967,0.020952,Sumner,TN,47165,4,20.3351,,6543,,,South,Floresta temperada decídua,ruim,0.630221
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,280183,2.48,11047.4,85.88,20.48,51.08,0.000221,0.985731,0.007663,0.001827,0.004558,Benton,WA,53005,0,22.174,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,280183,0.76,11056.76,66.8,19.56,63.44,6.8e-05,0.986566,0.00596,0.001745,0.005661,Benton,WA,53005,0,24.1179,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,280183,0.04,11112.28,55.64,16.28,23.08,4e-06,0.99152,0.004965,0.001453,0.002059,Benton,WA,53005,0,25.1376,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,280183,43.0,10849.24,243.44,21.92,49.72,0.003837,0.968049,0.021722,0.001956,0.004436,Benton,WA,53005,0,22.0578,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,280182,0.52,10934.92,212.64,25.76,33.44,4.6e-05,0.975698,0.018973,0.002299,0.002984,Benton,WA,53005,0,22.3977,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,280182,4.04,11107.12,58.48,26.16,11.48,0.00036,0.991063,0.005218,0.002334,0.001024,Benton,WA,53005,0,21.2494,,6,,,West,Campos temperados,ruim,0.63989
ctrl-us-0400,EUA,controle,us-0400,,,46.055277,-119.228765,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,280183,8.24,10991.12,152.04,29.44,26.48,0.000735,0.980709,0.013566,0.002627,0.002363,Benton,WA,53005,0,20.497,,6,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,279501,408.4,7461.32,67.72,739.96,2502.64,0.036529,0.667379,0.006057,0.066186,0.223849,Umatilla,OR,41059,5,21.1056,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,279502,377.56,7471.2,74.24,732.2,2524.88,0.033771,0.66826,0.00664,0.065491,0.225837,Umatilla,OR,41059,5,22.5704,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,279502,399.52,7472.12,73.24,745.76,2489.44,0.035735,0.668342,0.006551,0.066704,0.222667,Umatilla,OR,41059,5,23.1086,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,279502,497.84,7325.56,41.4,787.0,2528.28,0.044529,0.655233,0.003703,0.070393,0.226141,Umatilla,OR,41059,5,19.9853,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,279500,383.88,7421.08,46.4,831.96,2496.68,0.034336,0.663782,0.00415,0.074415,0.223317,Umatilla,OR,41059,5,20.436,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,279500,525.16,7232.96,81.52,826.92,2513.44,0.046973,0.646955,0.007292,0.073964,0.224816,Umatilla,OR,41059,5,19.8218,,4343,,,West,Campos temperados,ruim,0.63989
us-0400,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.920379,-119.228765,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,279500,520.48,7214.16,94.4,858.2,2492.76,0.046555,0.645274,0.008444,0.076762,0.222966,Umatilla,OR,41059,5,18.5384,,4343,,,West,Campos temperados,ruim,0.63989
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,258490,9087.12,801.4,9.64,270.32,171.12,0.878866,0.077508,0.000932,0.026144,0.01655,Luzerne,PA,42079,0,13.9649,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,258488,8960.68,877.04,9.12,321.72,170.96,0.866644,0.084824,0.000882,0.031116,0.016535,Luzerne,PA,42079,0,16.0093,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,258489,9088.16,782.8,8.64,288.12,171.84,0.87897,0.075709,0.000836,0.027866,0.01662,Luzerne,PA,42079,0,15.2222,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,258490,8717.4,955.2,9.64,479.6,177.76,0.843108,0.092383,0.000932,0.046385,0.017192,Luzerne,PA,42079,0,13.8649,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,258489,8507.68,1113.0,12.64,523.28,182.96,0.822828,0.107645,0.001222,0.05061,0.017695,Luzerne,PA,42079,0,14.8661,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,258489,9015.4,807.04,6.68,339.48,170.96,0.871933,0.078054,0.000646,0.032833,0.016535,Luzerne,PA,42079,0,14.598,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
ctrl-us-0422,EUA,controle,us-0422,,,41.218216,-76.148747,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,258488,9059.96,823.2,7.32,281.64,167.4,0.876246,0.079617,0.000708,0.027239,0.01619,Luzerne,PA,42079,0,12.533,,3517,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,257958,6967.12,2153.8,37.72,603.4,556.28,0.675218,0.208736,0.003656,0.058479,0.053912,Luzerne,PA,42079,3,14.2115,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,257957,6779.92,2297.24,46.48,652.44,542.2,0.657079,0.222638,0.004505,0.063231,0.052548,Luzerne,PA,42079,3,16.1473,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,257958,6984.32,2084.56,44.28,645.64,559.52,0.676885,0.202025,0.004291,0.062572,0.054226,Luzerne,PA,42079,3,16.0297,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,257958,6567.48,2319.96,47.04,816.32,567.52,0.636487,0.224839,0.004559,0.079114,0.055001,Luzerne,PA,42079,3,14.2417,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,257958,6384.6,2432.72,57.32,839.36,604.32,0.618764,0.235767,0.005555,0.081347,0.058568,Luzerne,PA,42079,3,15.5142,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,257957,6981.4,2085.92,32.76,689.12,529.08,0.676605,0.202158,0.003175,0.066786,0.051276,Luzerne,PA,42079,3,14.8682,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
us-0422,EUA,tratamento,,Nautilus Cryptomine,Amazon Web Services,41.083318,-76.148747,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,257957,7090.8,2021.0,47.88,636.48,522.12,0.687208,0.195866,0.00464,0.061685,0.050601,Luzerne,PA,42079,3,12.6384,,2480,,,Northeast,Floresta temperada decídua,ruim,0.410198
