ano,mes,uf,nome_uf,regiao,tipo_consumo,consumo,numero_consumidores
2011,8,PI,Piauí,Nordeste,Residencial,84882,865917
2011,8,PI,Piauí,Nordeste,Total,200165,
2011,9,PI,Piauí,Nordeste,Cativo,216653,
2011,9,PI,Piauí,Nordeste,Comercial,44744,74280
2011,9,PI,Piauí,Nordeste,Industrial,21113,3882
2011,9,PI,Piauí,Nordeste,Outros,57184,47417
2011,9,PI,Piauí,Nordeste,Residencial,93612,870848
2011,9,PI,Piauí,Nordeste,Total,216653,
2011,10,PI,Piauí,Nordeste,Cativo,222821,
2011,10,PI,Piauí,Nordeste,Comercial,45224,74182
2011,10,PI,Piauí,Nordeste,Industrial,23095,3893
2011,10,PI,Piauí,Nordeste,Outros,59048,47764
2011,10,PI,Piauí,Nordeste,Residencial,95454,876375
2011,10,PI,Piauí,Nordeste,Total,222821,
2011,11,PI,Piauí,Nordeste,Cativo,217772,
2011,11,PI,Piauí,Nordeste,Comercial,44119,74269
2011,11,PI,Piauí,Nordeste,Industrial,22237,3776
2011,11,PI,Piauí,Nordeste,Outros,57477,47969
2011,11,PI,Piauí,Nordeste,Residencial,93939,879560
2011,11,PI,Piauí,Nordeste,Total,217772,
2011,12,PI,Piauí,Nordeste,Cativo,215555,
2011,12,PI,Piauí,Nordeste,Comercial,43773,74566
2011,12,PI,Piauí,Nordeste,Industrial,21870,3765
2011,12,PI,Piauí,Nordeste,Outros,57891,48021
2011,12,PI,Piauí,Nordeste,Residencial,92021,883714
2011,12,PI,Piauí,Nordeste,Total,215555,
2012,1,PI,Piauí,Nordeste,Cativo,216823,
2012,1,PI,Piauí,Nordeste,Comercial,44879,75019
2012,1,PI,Piauí,Nordeste,Industrial,22006,3730
2012,1,PI,Piauí,Nordeste,Outros,55713,47894
2012,1,PI,Piauí,Nordeste,Residencial,94225,889361
2012,1,PI,Piauí,Nordeste,Total,216823,
2012,2,PI,Piauí,Nordeste,Cativo,204380,
2012,2,PI,Piauí,Nordeste,Comercial,42357,75299
2012,2,PI,Piauí,Nordeste,Industrial,22051,3846
2012,2,PI,Piauí,Nordeste,Outros,52437,47866
2012,2,PI,Piauí,Nordeste,Residencial,87535,894294
2012,2,PI,Piauí,Nordeste,Total,204380,
2012,3,PI,Piauí,Nordeste,Cativo,200064,
2012,3,PI,Piauí,Nordeste,Comercial,40517,74793
2012,3,PI,Piauí,Nordeste,Industrial,20363,3796
2012,3,PI,Piauí,Nordeste,Outros,51849,47997
2012,3,PI,Piauí,Nordeste,Residencial,87335,896099
2012,3,PI,Piauí,Nordeste,Total,200064,
2012,4,PI,Piauí,Nordeste,Cativo,212641,
2012,4,PI,Piauí,Nordeste,Comercial,43361,74499
2012,4,PI,Piauí,Nordeste,Industrial,24269,3725
2012,4,PI,Piauí,Nordeste,Outros,56274,48923
2012,4,PI,Piauí,Nordeste,Residencial,88737,900720
2012,4,PI,Piauí,Nordeste,Total,212641,
2012,5,PI,Piauí,Nordeste,Cativo,215948,
2012,5,PI,Piauí,Nordeste,Comercial,45038,74867
2012,5,PI,Piauí,Nordeste,Industrial,18014,3780
2012,5,PI,Piauí,Nordeste,Outros,58846,48611
2012,5,PI,Piauí,Nordeste,Residencial,94050,905178
2012,5,PI,Piauí,Nordeste,Total,215948,
2012,6,PI,Piauí,Nordeste,Cativo,227715,
2012,6,PI,Piauí,Nordeste,Comercial,49497,75943
2012,6,PI,Piauí,Nordeste,Industrial,17494,3781
2012,6,PI,Piauí,Nordeste,Outros,62125,50178
2012,6,PI,Piauí,Nordeste,Residencial,98599,908348
2012,6,PI,Piauí,Nordeste,Total,227715,
2012,7,PI,Piauí,Nordeste,Cativo,228293,
2012,7,PI,Piauí,Nordeste,Comercial,51389,76348
2012,7,PI,Piauí,Nordeste,Industrial,18156,3795
2012,7,PI,Piauí,Nordeste,Outros,64361,49997
2012,7,PI,Piauí,Nordeste,Residencial,94387,911275
2012,7,PI,Piauí,Nordeste,Total,228293,
2012,8,PI,Piauí,Nordeste,Cativo,243378,
2012,8,PI,Piauí,Nordeste,Comercial,52376,76058
2012,8,PI,Piauí,Nordeste,Industrial,19557,3780
2012,8,PI,Piauí,Nordeste,Outros,66278,50118
2012,8,PI,Piauí,Nordeste,Residencial,105167,914318
2012,8,PI,Piauí,Nordeste,Total,243378,
2012,9,PI,Piauí,Nordeste,Cativo,247350,
2012,9,PI,Piauí,Nordeste,Comercial,50251,76892
2012,9,PI,Piauí,Nordeste,Industrial,18480,3774
2012,9,PI,Piauí,Nordeste,Outros,69290,50285
2012,9,PI,Piauí,Nordeste,Residencial,109329,921144
2012,9,PI,Piauí,Nordeste,Total,247350,
2012,10,PI,Piauí,Nordeste,Cativo,253519,
2012,10,PI,Piauí,Nordeste,Comercial,51374,77101
2012,10,PI,Piauí,Nordeste,Industrial,16151,3748
2012,10,PI,Piauí,Nordeste,Outros,71622,49664
2012,10,PI,Piauí,Nordeste,Residencial,114372,924717
2012,10,PI,Piauí,Nordeste,Total,253519,
2012,11,PI,Piauí,Nordeste,Cativo,250634,
2012,11,PI,Piauí,Nordeste,Comercial,52374,77196
2012,11,PI,Piauí,Nordeste,Industrial,15721,3800
2012,11,PI,Piauí,Nordeste,Outros,66832,49919
2012,11,PI,Piauí,Nordeste,Residencial,115707,927915
2012,11,PI,Piauí,Nordeste,Total,250634,
2012,12,PI,Piauí,Nordeste,Cativo,233567,
2012,12,PI,Piauí,Nordeste,Comercial,48829,77547
2012,12,PI,Piauí,Nordeste,Industrial,15560,3786
2012,12,PI,Piauí,Nordeste,Outros,64388,50332
2012,12,PI,Piauí,Nordeste,Residencial,104790,930429
2012,12,PI,Piauí,Nordeste,Total,233567,
2013,1,PI,Piauí,Nordeste,Cativo,220392,
2013,1,PI,Piauí,Nordeste,Comercial,48239,77210
2013,1,PI,Piauí,Nordeste,Industrial,20755,3650
2013,1,PI,Piauí,Nordeste,Outros,50652,50496
2013,1,PI,Piauí,Nordeste,Residencial,107978,934459
2013,1,PI,Piauí,Nordeste,Total,227624,
2013,2,PI,Piauí,Nordeste,Cativo,215460,
2013,2,PI,Piauí,Nordeste,Comercial,48113,77767
2013,2,PI,Piauí,Nordeste,Industrial,18954,3673
2013,2,PI,Piauí,Nordeste,Outros,49901,50254
2013,2,PI,Piauí,Nordeste,Residencial,102763,936835
2013,2,PI,Piauí,Nordeste,Total,219731,
2013,3,PI,Piauí,Nordeste,Cativo,212880,
2013,3,PI,Piauí,Nordeste,Comercial,46968,77220
2013,3,PI,Piauí,Nordeste,Industrial,19380,3661
2013,3,PI,Piauí,Nordeste,Outros,51128,50184
2013,3,PI,Piauí,Nordeste,Residencial,100600,939870
2013,3,PI,Piauí,Nordeste,Total,218076,
2013,4,PI,Piauí,Nordeste,Cativo,223406,
2013,4,PI,Piauí,Nordeste,Comercial,48160,77607
2013,4,PI,Piauí,Nordeste,Industrial,24408,3700
2013,4,PI,Piauí,Nordeste,Outros,54182,50492
2013,4,PI,Piauí,Nordeste,Residencial,104357,946887
2013,4,PI,Piauí,Nordeste,Total,231107,
2013,5,PI,Piauí,Nordeste,Cativo,218486,
2013,5,PI,Piauí,Nordeste,Comercial,47864,78463
2013,5,PI,Piauí,Nordeste,Industrial,22526,3618
2013,5,PI,Piauí,Nordeste,Outros,53543,49925
2013,5,PI,Piauí,Nordeste,Residencial,101092,946138
2013,5,PI,Piauí,Nordeste,Total,225025,
2013,6,PI,Piauí,Nordeste,Cativo,228967,
2013,6,PI,Piauí,Nordeste,Comercial,51017,79520
2013,6,PI,Piauí,Nordeste,Industrial,22408,3627
2013,6,PI,Piauí,Nordeste,Outros,56545,50120
2013,6,PI,Piauí,Nordeste,Residencial,106366,950997
2013,6,PI,Piauí,Nordeste,Total,236336,
2013,7,PI,Piauí,Nordeste,Cativo,234167,
2013,7,PI,Piauí,Nordeste,Comercial,50826,79910
2013,7,PI,Piauí,Nordeste,Industrial,23754,3636
2013,7,PI,Piauí,Nordeste,Outros,55748,50371
2013,7,PI,Piauí,Nordeste,Residencial,112086,952422
2013,7,PI,Piauí,Nordeste,Total,242414,
2013,8,PI,Piauí,Nordeste,Cativo,240072,
2013,8,PI,Piauí,Nordeste,Comercial,52809,79883
2013,8,PI,Piauí,Nordeste,Industrial,23889,3644
2013,8,PI,Piauí,Nordeste,Outros,59036,51048
2013,8,PI,Piauí,Nordeste,Residencial,111733,957832
2013,8,PI,Piauí,Nordeste,Total,247467,
2013,9,PI,Piauí,Nordeste,Cativo,251977,
2013,9,PI,Piauí,Nordeste,Comercial,56640,80393
2013,9,PI,Piauí,Nordeste,Industrial,23689,3601
2013,9,PI,Piauí,Nordeste,Outros,62519,50998
2013,9,PI,Piauí,Nordeste,Residencial,116719,959910
2013,9,PI,Piauí,Nordeste,Total,259567,
2013,10,PI,Piauí,Nordeste,Cativo,261102,
2013,10,PI,Piauí,Nordeste,Comercial,57256,79459
2013,10,PI,Piauí,Nordeste,Industrial,21572,3454
2013,10,PI,Piauí,Nordeste,Outros,62973,51070
2013,10,PI,Piauí,Nordeste,Residencial,126327,963547
2013,10,PI,Piauí,Nordeste,Total,268128,
2013,11,PI,Piauí,Nordeste,Cativo,249957,
2013,11,PI,Piauí,Nordeste,Comercial,54481,80171
2013,11,PI,Piauí,Nordeste,Industrial,22722,3618
2013,11,PI,Piauí,Nordeste,Outros,61018,51004
2013,11,PI,Piauí,Nordeste,Residencial,118697,964764
2013,11,PI,Piauí,Nordeste,Total,256918,
2013,12,PI,Piauí,Nordeste,Cativo,250770,
2013,12,PI,Piauí,Nordeste,Comercial,55734,80129
2013,12,PI,Piauí,Nordeste,Industrial,24540,3600
2013,12,PI,Piauí,Nordeste,Outros,59261,50827
2013,12,PI,Piauí,Nordeste,Residencial,119751,967464
2013,12,PI,Piauí,Nordeste,Total,259286,
2014,1,PI,Piauí,Nordeste,Cativo,242178,
2014,1,PI,Piauí,Nordeste,Comercial,53323,80130
2014,1,PI,Piauí,Nordeste,Industrial,22785,3593
2014,1,PI,Piauí,Nordeste,Outros,55080,50914
2014,1,PI,Piauí,Nordeste,Residencial,119333,973162
2014,1,PI,Piauí,Nordeste,Total,250521,
2014,2,PI,Piauí,Nordeste,Cativo,230517,
2014,2,PI,Piauí,Nordeste,Comercial,51685,80990
2014,2,PI,Piauí,Nordeste,Industrial,21002,3592
2014,2,PI,Piauí,Nordeste,Outros,55181,50866
2014,2,PI,Piauí,Nordeste,Residencial,108865,974699
2014,2,PI,Piauí,Nordeste,Total,236733,
2014,3,PI,Piauí,Nordeste,Cativo,232456,
2014,3,PI,Piauí,Nordeste,Comercial,50824,80541
2014,3,PI,Piauí,Nordeste,Industrial,23056,3604
2014,3,PI,Piauí,Nordeste,Outros,54749,50980
2014,3,PI,Piauí,Nordeste,Residencial,109819,977925
2014,3,PI,Piauí,Nordeste,Total,238448,
2014,4,PI,Piauí,Nordeste,Cativo,225769,
2014,4,PI,Piauí,Nordeste,Comercial,51391,80163
2014,4,PI,Piauí,Nordeste,Industrial,21052,3589
2014,4,PI,Piauí,Nordeste,Outros,53124,50471
2014,4,PI,Piauí,Nordeste,Residencial,106492,975586
2014,4,PI,Piauí,Nordeste,Total,232059,
2014,5,PI,Piauí,Nordeste,Cativo,238421,
2014,5,PI,Piauí,Nordeste,Comercial,53599,81331
2014,5,PI,Piauí,Nordeste,Industrial,21750,3535
2014,5,PI,Piauí,Nordeste,Outros,54945,50838
2014,5,PI,Piauí,Nordeste,Residencial,114189,982475
2014,5,PI,Piauí,Nordeste,Total,244483,
2014,6,PI,Piauí,Nordeste,Cativo,246283,
2014,6,PI,Piauí,Nordeste,Comercial,54084,82267
2014,6,PI,Piauí,Nordeste,Industrial,26309,3571
2014,6,PI,Piauí,Nordeste,Outros,57197,50898
2014,6,PI,Piauí,Nordeste,Residencial,114994,984574
2014,6,PI,Piauí,Nordeste,Total,252584,
2014,7,PI,Piauí,Nordeste,Cativo,252502,
2014,7,PI,Piauí,Nordeste,Comercial,54657,83028
2014,7,PI,Piauí,Nordeste,Industrial,26225,3605
2014,7,PI,Piauí,Nordeste,Outros,57963,50931
2014,7,PI,Piauí,Nordeste,Residencial,121474,989528
2014,7,PI,Piauí,Nordeste,Total,260319,
2014,8,PI,Piauí,Nordeste,Cativo,259342,
2014,8,PI,Piauí,Nordeste,Comercial,57466,83223
2014,8,PI,Piauí,Nordeste,Industrial,26954,3563
2014,8,PI,Piauí,Nordeste,Outros,61730,50824
2014,8,PI,Piauí,Nordeste,Residencial,120895,993100
2014,8,PI,Piauí,Nordeste,Total,267045,
2014,9,PI,Piauí,Nordeste,Cativo,275242,
2014,9,PI,Piauí,Nordeste,Comercial,60570,83790
2014,9,PI,Piauí,Nordeste,Industrial,26394,3592
2014,9,PI,Piauí,Nordeste,Outros,69393,50925
2014,9,PI,Piauí,Nordeste,Residencial,125642,995403
2014,9,PI,Piauí,Nordeste,Total,281999,
2014,10,PI,Piauí,Nordeste,Cativo,287422,
2014,10,PI,Piauí,Nordeste,Comercial,62645,83732
2014,10,PI,Piauí,Nordeste,Industrial,24042,3590
2014,10,PI,Piauí,Nordeste,Outros,71246,51044
2014,10,PI,Piauí,Nordeste,Residencial,136179,999348
2014,10,PI,Piauí,Nordeste,Total,294112,
2014,11,PI,Piauí,Nordeste,Cativo,248164,
2014,11,PI,Piauí,Nordeste,Comercial,59290,83867
2014,11,PI,Piauí,Nordeste,Industrial,25935,3494
2014,11,PI,Piauí,Nordeste,Outros,63051,50928
2014,11,PI,Piauí,Nordeste,Residencial,107158,1001447
2014,11,PI,Piauí,Nordeste,Total,255434,
2014,12,PI,Piauí,Nordeste,Cativo,266172,
2014,12,PI,Piauí,Nordeste,Comercial,58695,83476
2014,12,PI,Piauí,Nordeste,Industrial,23421,3526
2014,12,PI,Piauí,Nordeste,Outros,61969,51051
2014,12,PI,Piauí,Nordeste,Residencial,128543,1006280
2014,12,PI,Piauí,Nordeste,Total,272628,
2015,1,PI,Piauí,Nordeste,Cativo,266385,
2015,1,PI,Piauí,Nordeste,Comercial,56616,84248
2015,1,PI,Piauí,Nordeste,Industrial,24544,3595
2015,1,PI,Piauí,Nordeste,Outros,58128,51157
2015,1,PI,Piauí,Nordeste,Residencial,134095,1010331
2015,1,PI,Piauí,Nordeste,Total,273383,
2015,2,PI,Piauí,Nordeste,Cativo,246885,
2015,2,PI,Piauí,Nordeste,Comercial,53341,83781
2015,2,PI,Piauí,Nordeste,Industrial,19836,3547
2015,2,PI,Piauí,Nordeste,Outros,56096,50806
2015,2,PI,Piauí,Nordeste,Residencial,121470,1006743
2015,2,PI,Piauí,Nordeste,Total,250743,
2015,3,PI,Piauí,Nordeste,Cativo,246457,
2015,3,PI,Piauí,Nordeste,Comercial,55106,84306
2015,3,PI,Piauí,Nordeste,Industrial,22350,3522
2015,3,PI,Piauí,Nordeste,Outros,54953,50883
2015,3,PI,Piauí,Nordeste,Residencial,120620,1015172
2015,3,PI,Piauí,Nordeste,Total,253029,
2015,4,PI,Piauí,Nordeste,Cativo,246759,
2015,4,PI,Piauí,Nordeste,Comercial,54699,84488
2015,4,PI,Piauí,Nordeste,Industrial,21310,3516
2015,4,PI,Piauí,Nordeste,Outros,53232,51184
2015,4,PI,Piauí,Nordeste,Residencial,122610,1015900
2015,4,PI,Piauí,Nordeste,Total,251851,
2015,5,PI,Piauí,Nordeste,Cativo,255961,
2015,5,PI,Piauí,Nordeste,Comercial,58352,84677
2015,5,PI,Piauí,Nordeste,Industrial,22952,3544
2015,5,PI,Piauí,Nordeste,Outros,57076,51120
2015,5,PI,Piauí,Nordeste,Residencial,123368,1014704
2015,5,PI,Piauí,Nordeste,Total,261748,
2015,6,PI,Piauí,Nordeste,Cativo,261906,
2015,6,PI,Piauí,Nordeste,Comercial,56221,84782
2015,6,PI,Piauí,Nordeste,Industrial,22938,3508
2015,6,PI,Piauí,Nordeste,Outros,61010,51409
2015,6,PI,Piauí,Nordeste,Residencial,126916,1016836
2015,6,PI,Piauí,Nordeste,Total,267085,
2015,7,PI,Piauí,Nordeste,Cativo,267009,
2015,7,PI,Piauí,Nordeste,Comercial,58697,85802
2015,7,PI,Piauí,Nordeste,Industrial,23474,3522
2015,7,PI,Piauí,Nordeste,Outros,59857,51349
2015,7,PI,Piauí,Nordeste,Residencial,129376,1019767
2015,7,PI,Piauí,Nordeste,Total,271404,
2015,8,PI,Piauí,Nordeste,Cativo,271431,
2015,8,PI,Piauí,Nordeste,Comercial,66255,85584
2015,8,PI,Piauí,Nordeste,Industrial,24531,3526
2015,8,PI,Piauí,Nordeste,Outros,61746,51370
2015,8,PI,Piauí,Nordeste,Residencial,124533,1022499
2015,8,PI,Piauí,Nordeste,Total,277065,
2015,9,PI,Piauí,Nordeste,Cativo,285393,
2015,9,PI,Piauí,Nordeste,Comercial,62497,85923
2015,9,PI,Piauí,Nordeste,Industrial,22040,3363
2015,9,PI,Piauí,Nordeste,Outros,65852,51417
2015,9,PI,Piauí,Nordeste,Residencial,138738,1025205
2015,9,PI,Piauí,Nordeste,Total,289127,
2015,10,PI,Piauí,Nordeste,Cativo,289495,
2015,10,PI,Piauí,Nordeste,Comercial,62571,85728
2015,10,PI,Piauí,Nordeste,Industrial,22989,3497
2015,10,PI,Piauí,Nordeste,Outros,67174,51143
2015,10,PI,Piauí,Nordeste,Residencial,141055,1026054
2015,10,PI,Piauí,Nordeste,Total,293789,
2015,11,PI,Piauí,Nordeste,Cativo,298118,
2015,11,PI,Piauí,Nordeste,Comercial,66581,85840
2015,11,PI,Piauí,Nordeste,Industrial,21752,3417
2015,11,PI,Piauí,Nordeste,Outros,68001,51639
2015,11,PI,Piauí,Nordeste,Residencial,145979,1029120
2015,11,PI,Piauí,Nordeste,Total,302313,
2015,12,PI,Piauí,Nordeste,Cativo,297069,
2015,12,PI,Piauí,Nordeste,Comercial,65570,86158
2015,12,PI,Piauí,Nordeste,Industrial,22079,3354
2015,12,PI,Piauí,Nordeste,Outros,64432,51849
2015,12,PI,Piauí,Nordeste,Residencial,149468,1031703
2015,12,PI,Piauí,Nordeste,Total,301549,
2016,1,PI,Piauí,Nordeste,Cativo,262994,
2016,1,PI,Piauí,Nordeste,Comercial,59495,85598
2016,1,PI,Piauí,Nordeste,Industrial,18133,3399
2016,1,PI,Piauí,Nordeste,Outros,58445,51856
2016,1,PI,Piauí,Nordeste,Residencial,129868,1033022
2016,1,PI,Piauí,Nordeste,Total,265941,
2016,2,PI,Piauí,Nordeste,Cativo,237784,
2016,2,PI,Piauí,Nordeste,Comercial,55203,85834
2016,2,PI,Piauí,Nordeste,Industrial,17212,3368
2016,2,PI,Piauí,Nordeste,Outros,53430,51743
2016,2,PI,Piauí,Nordeste,Residencial,115420,1033615
2016,2,PI,Piauí,Nordeste,Total,241265,
2016,3,PI,Piauí,Nordeste,Cativo,262930,
2016,3,PI,Piauí,Nordeste,Comercial,59021,86163
2016,3,PI,Piauí,Nordeste,Industrial,19380,3348
2016,3,PI,Piauí,Nordeste,Outros,57720,52031
2016,3,PI,Piauí,Nordeste,Residencial,129950,1039383
2016,3,PI,Piauí,Nordeste,Total,266071,
2016,4,PI,Piauí,Nordeste,Cativo,256009,
2016,4,PI,Piauí,Nordeste,Comercial,59598,86294
2016,4,PI,Piauí,Nordeste,Industrial,19463,3334
2016,4,PI,Piauí,Nordeste,Outros,58796,51788
2016,4,PI,Piauí,Nordeste,Residencial,121591,1040694
2016,4,PI,Piauí,Nordeste,Total,259448,
2016,5,PI,Piauí,Nordeste,Cativo,276827,
2016,5,PI,Piauí,Nordeste,Comercial,62271,86910
2016,5,PI,Piauí,Nordeste,Industrial,21146,3333
2016,5,PI,Piauí,Nordeste,Outros,63204,52125
2016,5,PI,Piauí,Nordeste,Residencial,133869,1045294
2016,5,PI,Piauí,Nordeste,Total,280490,
2016,6,PI,Piauí,Nordeste,Cativo,279941,
2016,6,PI,Piauí,Nordeste,Comercial,63518,87769
2016,6,PI,Piauí,Nordeste,Industrial,18096,3325
2016,6,PI,Piauí,Nordeste,Outros,64455,52459
2016,6,PI,Piauí,Nordeste,Residencial,137467,1048569
2016,6,PI,Piauí,Nordeste,Total,283536,
2016,7,PI,Piauí,Nordeste,Cativo,268775,
2016,7,PI,Piauí,Nordeste,Comercial,59742,87851
2016,7,PI,Piauí,Nordeste,Industrial,20824,3336
2016,7,PI,Piauí,Nordeste,Outros,66015,52376
2016,7,PI,Piauí,Nordeste,Residencial,126046,1047244
2016,7,PI,Piauí,Nordeste,Total,272627,
2016,8,PI,Piauí,Nordeste,Cativo,288073,
2016,8,PI,Piauí,Nordeste,Comercial,66299,89913
2016,8,PI,Piauí,Nordeste,Industrial,21719,3431
2016,8,PI,Piauí,Nordeste,Outros,65498,52693
2016,8,PI,Piauí,Nordeste,Residencial,138634,1063973
2016,8,PI,Piauí,Nordeste,Total,292150,
2016,9,PI,Piauí,Nordeste,Cativo,299408,
2016,9,PI,Piauí,Nordeste,Comercial,67610,90936
2016,9,PI,Piauí,Nordeste,Industrial,19404,3430
2016,9,PI,Piauí,Nordeste,Outros,67788,53290
2016,9,PI,Piauí,Nordeste,Residencial,148193,1071061
2016,9,PI,Piauí,Nordeste,Total,302995,
2016,10,PI,Piauí,Nordeste,Cativo,291822,
2016,10,PI,Piauí,Nordeste,Comercial,66593,90519
2016,10,PI,Piauí,Nordeste,Industrial,19669,3432
2016,10,PI,Piauí,Nordeste,Outros,67536,53519
2016,10,PI,Piauí,Nordeste,Residencial,142240,1073568
2016,10,PI,Piauí,Nordeste,Total,296038,
2016,11,PI,Piauí,Nordeste,Cativo,315341,
2016,11,PI,Piauí,Nordeste,Comercial,67833,90754
2016,11,PI,Piauí,Nordeste,Industrial,21603,3435
2016,11,PI,Piauí,Nordeste,Outros,72677,53555
2016,11,PI,Piauí,Nordeste,Residencial,156833,1076248
2016,11,PI,Piauí,Nordeste,Total,318946,
2016,12,PI,Piauí,Nordeste,Cativo,295538,
2016,12,PI,Piauí,Nordeste,Comercial,65724,90984
2016,12,PI,Piauí,Nordeste,Industrial,20794,3415
2016,12,PI,Piauí,Nordeste,Outros,65783,53910
2016,12,PI,Piauí,Nordeste,Residencial,148903,1079035
2016,12,PI,Piauí,Nordeste,Total,301204,
2017,1,PI,Piauí,Nordeste,Cativo,275201,
2017,1,PI,Piauí,Nordeste,Comercial,62216,90949
2017,1,PI,Piauí,Nordeste,Industrial,19057,3387
2017,1,PI,Piauí,Nordeste,Outros,60271,54094
2017,1,PI,Piauí,Nordeste,Residencial,137948,1084519
2017,1,PI,Piauí,Nordeste,Total,279492,
2017,2,PI,Piauí,Nordeste,Cativo,250466,
2017,2,PI,Piauí,Nordeste,Comercial,56421,91174
2017,2,PI,Piauí,Nordeste,Industrial,17252,3372
2017,2,PI,Piauí,Nordeste,Outros,55467,54267
2017,2,PI,Piauí,Nordeste,Residencial,125142,1086684
2017,2,PI,Piauí,Nordeste,Total,254282,
2017,3,PI,Piauí,Nordeste,Cativo,261825,
2017,3,PI,Piauí,Nordeste,Comercial,61801,91276
2017,3,PI,Piauí,Nordeste,Industrial,15692,3366
2017,3,PI,Piauí,Nordeste,Outros,60635,54472
2017,3,PI,Piauí,Nordeste,Residencial,127869,1089747
2017,3,PI,Piauí,Nordeste,Total,265997,
2017,4,PI,Piauí,Nordeste,Cativo,254565,
2017,4,PI,Piauí,Nordeste,Comercial,57624,90768
2017,4,PI,Piauí,Nordeste,Industrial,15087,3303
2017,4,PI,Piauí,Nordeste,Outros,63384,54226
2017,4,PI,Piauí,Nordeste,Residencial,121620,1091678
2017,4,PI,Piauí,Nordeste,Total,257715,
2017,5,PI,Piauí,Nordeste,Cativo,284490,
2017,5,PI,Piauí,Nordeste,Comercial,64405,91242
2017,5,PI,Piauí,Nordeste,Industrial,17857,3312
2017,5,PI,Piauí,Nordeste,Outros,69707,54565
2017,5,PI,Piauí,Nordeste,Residencial,136472,1094142
2017,5,PI,Piauí,Nordeste,Total,288441,
2017,6,PI,Piauí,Nordeste,Cativo,284710,
2017,6,PI,Piauí,Nordeste,Comercial,65816,92069
2017,6,PI,Piauí,Nordeste,Industrial,16006,3315
2017,6,PI,Piauí,Nordeste,Outros,69833,54548
2017,6,PI,Piauí,Nordeste,Residencial,138191,1097124
2017,6,PI,Piauí,Nordeste,Total,289846,
2017,7,PI,Piauí,Nordeste,Cativo,272473,
2017,7,PI,Piauí,Nordeste,Comercial,60973,92834
2017,7,PI,Piauí,Nordeste,Industrial,17634,3316
2017,7,PI,Piauí,Nordeste,Outros,67409,54736
2017,7,PI,Piauí,Nordeste,Residencial,130458,1098523
2017,7,PI,Piauí,Nordeste,Total,276474,
2017,8,PI,Piauí,Nordeste,Cativo,286571,
2017,8,PI,Piauí,Nordeste,Comercial,65807,92751
2017,8,PI,Piauí,Nordeste,Industrial,17838,3290
2017,8,PI,Piauí,Nordeste,Outros,71721,55148
2017,8,PI,Piauí,Nordeste,Residencial,140058,1102665
2017,8,PI,Piauí,Nordeste,Total,295424,
2017,9,PI,Piauí,Nordeste,Cativo,309790,
2017,9,PI,Piauí,Nordeste,Comercial,69247,93323
2017,9,PI,Piauí,Nordeste,Industrial,17829,3291
2017,9,PI,Piauí,Nordeste,Outros,76036,55337
2017,9,PI,Piauí,Nordeste,Residencial,153206,1108197
2017,9,PI,Piauí,Nordeste,Total,316318,
2017,10,PI,Piauí,Nordeste,Cativo,315473,
2017,10,PI,Piauí,Nordeste,Comercial,71431,93145
2017,10,PI,Piauí,Nordeste,Industrial,19103,3293
2017,10,PI,Piauí,Nordeste,Outros,73853,55578
2017,10,PI,Piauí,Nordeste,Residencial,157899,1111673
2017,10,PI,Piauí,Nordeste,Total,322286,
2017,11,PI,Piauí,Nordeste,Cativo,322571,
2017,11,PI,Piauí,Nordeste,Comercial,71071,92891
2017,11,PI,Piauí,Nordeste,Industrial,18845,3241
2017,11,PI,Piauí,Nordeste,Outros,78325,55622
2017,11,PI,Piauí,Nordeste,Residencial,160898,1113042
2017,11,PI,Piauí,Nordeste,Total,329139,
2017,12,PI,Piauí,Nordeste,Cativo,298498,
2017,12,PI,Piauí,Nordeste,Comercial,68458,93127
2017,12,PI,Piauí,Nordeste,Industrial,17011,3131
2017,12,PI,Piauí,Nordeste,Outros,69824,56151
2017,12,PI,Piauí,Nordeste,Residencial,149871,1114076
2017,12,PI,Piauí,Nordeste,Total,305164,
2018,1,PI,Piauí,Nordeste,Cativo,281582,
2018,1,PI,Piauí,Nordeste,Comercial,64738,90952
2018,1,PI,Piauí,Nordeste,Industrial,17250,3250
2018,1,PI,Piauí,Nordeste,Outros,64352,54324
2018,1,PI,Piauí,Nordeste,Residencial,141598,1084519
2018,1,PI,Piauí,Nordeste,Total,287938,
2018,2,PI,Piauí,Nordeste,Cativo,257024,
2018,2,PI,Piauí,Nordeste,Comercial,59565,91178
2018,2,PI,Piauí,Nordeste,Industrial,14081,3231
2018,2,PI,Piauí,Nordeste,Outros,55487,54469
2018,2,PI,Piauí,Nordeste,Residencial,131985,1086684
2018,2,PI,Piauí,Nordeste,Total,261118,
2018,3,PI,Piauí,Nordeste,Cativo,266101,
2018,3,PI,Piauí,Nordeste,Comercial,63616,91277
2018,3,PI,Piauí,Nordeste,Industrial,15799,3168
2018,3,PI,Piauí,Nordeste,Outros,60130,54669
2018,3,PI,Piauí,Nordeste,Residencial,133095,1089747
2018,3,PI,Piauí,Nordeste,Total,272640,
2018,4,PI,Piauí,Nordeste,Cativo,264041,
2018,4,PI,Piauí,Nordeste,Comercial,61875,90769
2018,4,PI,Piauí,Nordeste,Industrial,15789,3143
2018,4,PI,Piauí,Nordeste,Outros,61430,54408
2018,4,PI,Piauí,Nordeste,Residencial,131286,1091678
2018,4,PI,Piauí,Nordeste,Total,270380,
